episode,frames,return,misbehave,Lc,La,ratio,test
1691.0,148678.0,0.0,0.0,1.7433976583031609e-09,0.0017970288987271487,1.0,0.01
1692.0,148747.0,0.0,1.0,2.1558588847484613e-09,0.0015941444179043173,0.9565217391304348,0.01
1693.0,148815.0,0.0,1.0,0.000156026690279375,0.001805991781875491,0.9705882352941176,0.01
1694.0,148888.0,0.0,1.0,1.828850039197691e-09,0.0018179807905107737,1.0,0.01
1695.0,148976.0,0.0,1.0,0.0003122509248458272,0.0016606516693718732,0.9090909090909091,0.01
1696.0,149046.0,0.0,1.0,0.0003122776209932523,0.0016716078028548508,1.0,0.01
1697.0,149146.0,0.0,0.0,0.00015604482758730832,0.0017582478292752057,1.0,0.01
1698.0,149246.0,0.0,0.0,0.00015606859489409374,0.001726741308812052,0.94,0.01
1699.0,149341.0,0.0,1.0,0.00015606546008990326,0.0017981653776951135,0.8736842105263158,0.01
1700.0,149441.0,0.0,0.0,0.00015620657591307977,0.0016786946344655006,1.0,0.01
1701.0,149541.0,0.0,0.0,0.00031214143431245963,0.0016359598282724619,0.99,0.01
1702.0,149627.0,1.0,0.0,8.964857723000556e-10,0.0017787345638498665,0.9767441860465116,0.01
1703.0,149727.0,0.0,0.0,0.0004682479246033949,0.0017733383644372225,0.95,0.01
1704.0,149827.0,0.0,0.0,0.00015606712888031492,0.0017554100602865219,1.0,0.01
1705.0,149919.0,1.0,0.0,2.2096582801001135e-09,0.00171837073052302,1.0,0.01
1706.0,150019.0,0.0,0.0,0.00015608497798469138,0.0017427463200874627,0.97,0.01
1707.0,150063.0,0.0,1.0,0.0001560487419399215,0.0016406837035901844,1.0,0.01
1708.0,150163.0,0.0,0.0,0.00015607704358475515,0.0017479015572462232,0.99,0.01
1709.0,150263.0,0.0,0.0,1.9886011870529073e-09,0.0017586225480772555,1.0,0.01
1710.0,150363.0,0.0,0.0,0.00015616080051377186,0.0016912920621689408,1.0,0.02
1711.0,150403.0,0.0,1.0,0.00015607113319431824,0.0016936168994288892,1.0,0.02
1712.0,150478.0,0.0,1.0,0.00015606736650221082,0.0016588290000800043,1.0,0.02
1713.0,150578.0,0.0,0.0,0.00015605598896486773,0.0017323052161373198,1.0,0.02
1714.0,150678.0,0.0,0.0,0.0006242742420923393,0.001745025112759322,1.0,0.02
1715.0,150778.0,0.0,0.0,0.00031215366196203853,0.0017360784159973263,0.97,0.02
1716.0,150851.0,0.0,1.0,1.4119256586728913e-09,0.0017008867161348463,0.9726027397260274,0.02
1717.0,150933.0,1.0,0.0,0.0006242129526853806,0.0018096946552395821,0.9634146341463414,0.02
1718.0,151033.0,0.0,0.0,0.0003120666645386938,0.0017239175538998096,1.0,0.02
1719.0,151116.0,1.0,0.0,0.0003121557322871015,0.0017717359471134842,0.9518072289156626,0.02
1720.0,151216.0,0.0,0.0,0.0003121063135650491,0.0017738465894944965,1.0,0.02
1721.0,151316.0,0.0,0.0,0.0001559792308317426,0.0017678796406835318,1.0,0.02
1722.0,151365.0,0.0,1.0,0.00078053805121301,0.0018643016321584582,1.0,0.02
1723.0,151455.0,0.0,1.0,1.554349409188905e-09,0.0017909647221677006,1.0,0.02
1724.0,151555.0,0.0,0.0,0.0004684588355851016,0.001774820915888995,1.0,0.02
1725.0,151632.0,0.0,1.0,0.00015608412608511996,0.001835019493009895,1.0,0.02
1726.0,151732.0,0.0,0.0,0.00031212527974888287,0.0017940422287210823,1.0,0.02
1727.0,151832.0,0.0,0.0,0.0003121554504453328,0.0018182469508610667,1.0,0.02
1728.0,151932.0,0.0,0.0,0.000468152563853087,0.0017464928817935287,0.98,0.02
1729.0,152032.0,0.0,0.0,1.4303109650314803e-09,0.0016710502514615654,0.96,0.02
1730.0,152094.0,0.0,1.0,0.00031227205373063116,0.0017674206709489227,0.9354838709677419,0.02
1731.0,152194.0,0.0,0.0,2.0394278462580136e-09,0.0017810307606123388,0.97,0.02
1732.0,152281.0,0.0,1.0,0.00031211365445053905,0.0018118148390203715,1.0,0.02
1733.0,152381.0,0.0,0.0,0.0001560540173951438,0.0019492906797677278,1.0,0.02
1734.0,152481.0,0.0,0.0,0.00015606690517607435,0.0018254109239205717,0.87,0.02
1735.0,152581.0,0.0,0.0,0.0009363874975481634,0.0017207318893633784,1.0,0.02
1736.0,152674.0,0.0,1.0,1.7316391476285275e-09,0.0017266203835606575,1.0,0.02
1737.0,152745.0,0.0,1.0,0.0003123691345615026,0.001824257830157876,0.9295774647887324,0.02
1738.0,152844.0,0.0,1.0,2.1996553133551093e-09,0.0017340283351950348,1.0,0.02
1739.0,152944.0,0.0,0.0,0.00078051795119486,0.0018059308105148374,0.98,0.02
1740.0,153044.0,0.0,0.0,0.00015602479159380233,0.0017493495543021709,0.92,0.04
1741.0,153119.0,0.0,1.0,0.00046805526992414384,0.0017945289623457939,0.96,0.04
1742.0,153219.0,0.0,0.0,0.0003121575469303094,0.0018312857672572137,0.91,0.04
1743.0,153319.0,0.0,0.0,1.8739510823651004e-09,0.0016783918824512512,1.0,0.04
1744.0,153419.0,0.0,0.0,1.3942030287538827e-09,0.0016906025912612676,1.0,0.04
1745.0,153519.0,0.0,0.0,0.0004682725927672329,0.0017661804298404603,1.0,0.04
1746.0,153619.0,0.0,0.0,1.9319104169191365e-09,0.001716681958641857,1.0,0.04
1747.0,153719.0,0.0,0.0,0.0001561528402258833,0.0018283169041387736,1.0,0.04
1748.0,153765.0,0.0,1.0,0.00015609561525036007,0.0017457130923867225,1.0,0.04
1749.0,153832.0,0.0,1.0,0.00031210033890911924,0.0018112879246473313,0.9850746268656716,0.04
1750.0,153901.0,0.0,1.0,0.00015597588333523586,0.0018156445934437216,1.0,0.04
1751.0,154001.0,0.0,0.0,0.00015603835176710367,0.001701279957778752,1.0,0.04
1752.0,154101.0,0.0,0.0,2.269427491185069e-09,0.0018806617823429405,0.91,0.04
1753.0,154169.0,0.0,1.0,0.0001563377434978628,0.0019222856359556318,0.9264705882352942,0.04
1754.0,154269.0,0.0,0.0,1.4542458370909465e-09,0.001757125275908038,1.0,0.04
1755.0,154369.0,0.0,0.0,0.000312026066711486,0.0018648248724639415,0.99,0.04
1756.0,154420.0,0.0,1.0,0.0006241196470314099,0.0018958403076976538,1.0,0.04
1757.0,154471.0,0.0,1.0,0.0006242818174106202,0.0018459106364753098,1.0,0.04
1758.0,154571.0,0.0,0.0,0.00015605755284710035,0.001836796016432345,1.0,0.04
1759.0,154671.0,0.0,0.0,0.0004683971589973385,0.0017937270016409456,0.96,0.04
1760.0,154746.0,0.0,1.0,0.0001559821822309255,0.0018460774165578186,1.0,0.04
1761.0,154846.0,0.0,0.0,0.00015613324353353164,0.0018269449239596725,1.0,0.04
1762.0,154941.0,1.0,0.0,2.2444046732240003e-09,0.0017704750993289054,1.0,0.04
1763.0,154996.0,0.0,1.0,0.00015600508750574776,0.0018176188576035201,0.9272727272727272,0.04
1764.0,155062.0,0.0,1.0,0.00015602866559231654,0.0018394385161809622,1.0,0.04
1765.0,155162.0,0.0,0.0,0.0001560443834511187,0.0017976064956746996,1.0,0.04
1766.0,155262.0,0.0,0.0,0.0003120872937864061,0.0018346018437296152,1.0,0.04
1767.0,155362.0,0.0,0.0,0.0003122399704136197,0.0018432626803405582,1.0,0.04
1768.0,155462.0,0.0,0.0,0.0003121598414025387,0.0018033401633147151,0.89,0.04
1769.0,155562.0,0.0,0.0,0.0003121929747548738,0.0018447187123820186,1.0,0.04
1770.0,155653.0,0.0,1.0,2.174646195063414e-09,0.001869260286912322,1.0,0.02
1771.0,155753.0,0.0,0.0,2.636627798313645e-09,0.001774774536024779,1.0,0.02
1772.0,155853.0,0.0,0.0,0.0006242387208029055,0.0018862634361721574,1.0,0.02
1773.0,155953.0,0.0,0.0,0.0006242997755589452,0.0018851794488728047,1.0,0.02
1774.0,156053.0,0.0,0.0,0.00015608166288362036,0.0018204802414402365,1.0,0.02
1775.0,156153.0,0.0,0.0,0.0001560118216187778,0.0018529473710805178,1.0,0.02
1776.0,156195.0,0.0,1.0,2.0056133991086566e-09,0.0017768479266669602,0.8809523809523809,0.02
1777.0,156295.0,0.0,0.0,0.00015607728253875283,0.0018826054804958403,1.0,0.02
1778.0,156395.0,0.0,0.0,0.0006245671716183618,0.0017974631255492568,1.0,0.02
1779.0,156495.0,0.0,0.0,0.00046835375336018003,0.0019127723155543208,1.0,0.02
1780.0,156595.0,0.0,0.0,0.00015606535057150676,0.001877259884495288,1.0,0.02
1781.0,156695.0,0.0,0.0,0.0007802934567410971,0.001873009440023452,1.0,0.02
1782.0,156795.0,0.0,0.0,0.00046810702544120074,0.0018636668391991407,0.95,0.02
1783.0,156895.0,0.0,0.0,0.0004680667903262447,0.0019331000559031962,1.0,0.02
1784.0,156995.0,0.0,0.0,2.6756938509286954e-09,0.0018743870907928794,1.0,0.02
1785.0,157095.0,0.0,0.0,2.086607251327958e-09,0.0018456178111955523,1.0,0.02
1786.0,157164.0,0.0,1.0,0.00015611773518645603,0.001909393328242004,1.0,0.02
1787.0,157264.0,0.0,0.0,0.0004681321046415847,0.0017784967832267283,1.0,0.02
1788.0,157334.0,0.0,1.0,0.00031215948878138055,0.001916316858259961,1.0,0.02
1789.0,157434.0,0.0,0.0,0.0006242547223294304,0.0018638371280394494,0.94,0.02
1790.0,157496.0,0.0,1.0,0.00015602194936852553,0.001896808883175254,1.0,0.02
1791.0,157596.0,0.0,0.0,0.00015600726155531693,0.001883161214645952,1.0,0.02
1792.0,157681.0,0.0,1.0,0.00031229145605313083,0.0018314663332421332,1.0,0.02
1793.0,157752.0,1.0,0.0,0.00015597614110478806,0.0018848545709624887,1.0,0.02
1794.0,157839.0,0.0,1.0,0.000468213705056546,0.0018960195616818964,1.0,0.02
1795.0,157898.0,0.0,1.0,0.00015615764127944825,0.0018310031783767044,1.0,0.02
1796.0,157948.0,0.0,1.0,0.0006242782363936783,0.0018031400162726642,0.96,0.02
1797.0,158048.0,0.0,0.0,0.00015599090605079968,0.0018665019108448178,0.99,0.02
1798.0,158148.0,0.0,0.0,0.00015606971896074941,0.0017782181710936128,1.0,0.02
1799.0,158248.0,0.0,0.0,0.00015600304453478376,0.001893997376319021,1.0,0.02
1800.0,158290.0,0.0,1.0,0.0003120970764888509,0.0019385402486659586,1.0,0.05
1801.0,158390.0,0.0,0.0,0.00015605485583635587,0.001876643367577344,0.93,0.05
1802.0,158490.0,0.0,0.0,0.00015602554398683744,0.0018848313833586872,1.0,0.05
1803.0,158590.0,0.0,0.0,0.0003121032450339922,0.0018574528908357024,1.0,0.05
1804.0,158690.0,0.0,0.0,0.0003122376475828595,0.0018745069461874664,0.97,0.05
1805.0,158745.0,0.0,1.0,0.00015602739360394275,0.0018246944446582347,1.0,0.05
1806.0,158839.0,0.0,1.0,0.0001560577039819588,0.0018816921510733664,1.0,0.05
1807.0,158918.0,0.0,1.0,0.0003120606655258285,0.002042768090032041,1.0,0.05
1808.0,158978.0,1.0,0.0,0.00015609764291664983,0.0019096929277293384,1.0,0.05
1809.0,159078.0,0.0,0.0,0.0004681047275866207,0.0018689586548134684,1.0,0.05
1810.0,159130.0,0.0,1.0,0.0003121081226154401,0.0019089972134679555,0.9615384615384616,0.05
1811.0,159230.0,0.0,0.0,0.0004682222435315152,0.0019645975274033846,1.0,0.05
1812.0,159283.0,0.0,1.0,0.00015616667332548237,0.0019028959446586668,0.9622641509433962,0.05
1813.0,159383.0,0.0,0.0,0.00031203199629775463,0.001911761227529496,1.0,0.05
1814.0,159483.0,0.0,0.0,0.00015611046359897406,0.0018787745176814497,1.0,0.05
1815.0,159524.0,0.0,1.0,2.6336783437442157e-09,0.0019912265264429153,1.0,0.05
1816.0,159624.0,0.0,0.0,0.00031212761398603935,0.0018958040326833726,1.0,0.05
1817.0,159690.0,0.0,1.0,0.0001560011755691293,0.0019384787743911148,1.0,0.05
1818.0,159790.0,0.0,0.0,0.00046808142125827763,0.00186157496413216,1.0,0.05
1819.0,159890.0,0.0,0.0,0.0009364259986204372,0.00184811094077304,1.0,0.05
1820.0,159990.0,0.0,0.0,2.2210527825250555e-09,0.0018127264082431792,1.0,0.05
1821.0,160090.0,0.0,0.0,0.000624372752421165,0.001760133127681911,0.99,0.05
1822.0,160177.0,0.0,1.0,0.00015610295820942755,0.001823911585379392,0.9655172413793104,0.05
1823.0,160233.0,0.0,1.0,0.0004680880370386432,0.0017994872620329262,1.0,0.05
1824.0,160333.0,0.0,0.0,0.00015613250127466505,0.0018614666303619742,1.0,0.05
1825.0,160404.0,0.0,1.0,0.0001561948924811351,0.0018626454914920031,0.9577464788732394,0.05
1826.0,160474.0,1.0,0.0,0.0007804772585485359,0.001787607092410326,1.0,0.05
1827.0,160543.0,0.0,1.0,0.001092310797164625,0.0018912202515639364,1.0,0.05
1828.0,160643.0,0.0,0.0,0.00015599547719624462,0.0017812706134282053,1.0,0.05
1829.0,160743.0,0.0,0.0,0.00046821230304980977,0.0018405824922956527,1.0,0.05
1830.0,160843.0,0.0,0.0,0.0004681403874422485,0.0019006848102435469,1.0,0.04
1831.0,160943.0,0.0,0.0,0.00015609633680049124,0.001905841026455164,0.96,0.04
1832.0,161043.0,0.0,0.0,0.0001560032312107461,0.001962722702883184,1.0,0.04
1833.0,161103.0,0.0,1.0,0.00031236632291580657,0.0018353162566199898,0.9833333333333333,0.04
1834.0,161203.0,0.0,0.0,0.0003122088066735612,0.0019540075422264636,1.0,0.04
1835.0,161257.0,0.0,1.0,0.0006242479343218667,0.001860403693281114,1.0,0.04
1836.0,161357.0,0.0,0.0,0.0007803792026082945,0.0017897342098876835,1.0,0.04
1837.0,161421.0,0.0,1.0,0.00015605607391674936,0.0018581351358443498,1.0,0.04
1838.0,161488.0,0.0,1.0,0.0004682103506410325,0.0019018130330368877,1.0,0.04
1839.0,161549.0,0.0,1.0,0.00015599348323171438,0.0019054387952201067,0.9672131147540983,0.04
1840.0,161641.0,0.0,1.0,0.0003122133566345843,0.0019476682972162961,1.0,0.04
1841.0,161741.0,0.0,0.0,0.0007803831089521832,0.0017897553578950466,1.0,0.04
1842.0,161841.0,0.0,0.0,0.0003121065068592821,0.0018593930173665286,0.92,0.04
1843.0,161941.0,0.0,0.0,0.0003120760859612433,0.0018646886828355492,1.0,0.04
1844.0,162041.0,0.0,0.0,0.0003120922782856722,0.0018619104311801494,0.89,0.04
1845.0,162141.0,0.0,0.0,3.3062729898336816e-09,0.0017964792007114738,1.0,0.04
1846.0,162233.0,0.0,1.0,0.0003120259625359878,0.0018736914382316173,1.0,0.04
1847.0,162333.0,0.0,0.0,0.0007803210441140021,0.0019476000033318997,1.0,0.04
1848.0,162433.0,0.0,0.0,0.00015601785649155535,0.0018660626211203634,1.0,0.04
1849.0,162505.0,1.0,0.0,0.0006243126850973868,0.0019172664219513536,1.0,0.04
1850.0,162605.0,0.0,0.0,2.2583733677391357e-09,0.0018797588115558028,1.0,0.04
1851.0,162675.0,1.0,0.0,0.00046822845410607295,0.0018886718060821294,0.9857142857142858,0.04
1852.0,162775.0,0.0,0.0,0.00046834465010792527,0.0019018408609554171,0.96,0.04
1853.0,162875.0,0.0,0.0,0.00015614702231753986,0.001870343831833452,0.99,0.04
1854.0,162975.0,0.0,0.0,0.00031203260434836845,0.001844256112817675,1.0,0.04
1855.0,163053.0,0.0,1.0,0.0007802743023259123,0.0018955773627385498,1.0,0.04
1856.0,163153.0,0.0,0.0,0.0006242591881912984,0.0017086022067815065,0.93,0.04
1857.0,163253.0,0.0,0.0,0.0004685349216165247,0.0018082596454769373,1.0,0.04
1858.0,163332.0,0.0,1.0,0.0007801786903628799,0.001836630494799465,0.9620253164556962,0.04
1859.0,163418.0,1.0,0.0,0.0007803836679869936,0.00191253709490411,0.9302325581395349,0.04
1860.0,163518.0,0.0,0.0,0.0006242307776894672,0.001792097082361579,1.0,0.03
1861.0,163607.0,1.0,0.0,0.0004683201988403562,0.001957895406521857,0.9550561797752809,0.03
1862.0,163679.0,0.0,1.0,0.0003120723670065428,0.0019288988574407994,1.0,0.03
1863.0,163770.0,1.0,0.0,0.0004680674284987026,0.001865311444271356,1.0,0.03
1864.0,163834.0,1.0,0.0,0.0003123579047319664,0.0019073300156742334,0.96875,0.03
1865.0,163912.0,0.0,1.0,0.00046806302940931375,0.0019378949259407818,1.0,0.03
1866.0,164012.0,0.0,0.0,0.0007802364888884116,0.00201485040364787,0.94,0.03
1867.0,164112.0,0.0,0.0,0.00046848224405172104,0.0018243556492961942,0.97,0.03
1868.0,164212.0,0.0,0.0,0.0007802695244091174,0.0018840663903392852,1.0,0.03
1869.0,164312.0,0.0,0.0,0.00015604210907220288,0.0018492406560108065,1.0,0.03
1870.0,164412.0,0.0,0.0,0.0007803059145366641,0.0019065672438591719,1.0,0.03
1871.0,164512.0,0.0,0.0,0.00031215818125557526,0.0018883882509544492,1.0,0.03
1872.0,164612.0,0.0,0.0,0.0003121533420301409,0.001961676033679396,1.0,0.03
1873.0,164670.0,1.0,0.0,0.0006242563616670639,0.001937510499265045,0.9655172413793104,0.03
1874.0,164770.0,0.0,0.0,0.00031196365564666094,0.0018569015082903206,0.84,0.03
1875.0,164870.0,0.0,0.0,0.0004682432458566232,0.0019314195192418992,1.0,0.03
1876.0,164970.0,0.0,0.0,2.0728015096140285e-09,0.001814768691547215,1.0,0.03
1877.0,165070.0,0.0,0.0,0.0004683012475750714,0.0018436511955223977,1.0,0.03
1878.0,165145.0,0.0,1.0,0.0010923911298981103,0.001875758373644203,0.9466666666666667,0.03
1879.0,165245.0,0.0,0.0,0.0007802467862286605,0.0019496353203430773,1.0,0.03
1880.0,165345.0,0.0,0.0,0.0009367176238198827,0.0019340126030147075,1.0,0.03
1881.0,165396.0,0.0,1.0,0.0007801931695807984,0.001889722147025168,1.0,0.03
1882.0,165496.0,0.0,0.0,0.00031203671819713714,0.0019612534227781,1.0,0.03
1883.0,165596.0,0.0,0.0,0.00031202198879779267,0.0020138083444908262,1.0,0.03
1884.0,165696.0,0.0,0.0,0.0009362755209059209,0.0019369176728650927,1.0,0.03
1885.0,165786.0,0.0,1.0,0.00031228722674770504,0.0018531443981919438,1.0,0.03
1886.0,165873.0,0.0,1.0,0.00015603752487712477,0.0019486874318681657,0.9885057471264368,0.03
1887.0,165967.0,1.0,0.0,0.0009360969393193864,0.0019104436435736715,0.9361702127659575,0.03
1888.0,166067.0,0.0,0.0,0.0003120580706705606,0.0018829638743773102,0.91,0.03
1889.0,166167.0,0.0,0.0,0.00031224918542063,0.0020005929120816292,1.0,0.03
1890.0,166267.0,0.0,0.0,0.0006242108656106065,0.0019623874058015646,1.0,0.11
1891.0,166357.0,0.0,1.0,0.0003121339603741896,0.0019184269371908158,1.0,0.11
1892.0,166421.0,0.0,1.0,0.00031206033494859915,0.0019168969593010843,0.96875,0.11
1893.0,166521.0,0.0,0.0,0.00046813007641423934,0.001894716650713235,0.91,0.11
1894.0,166572.0,0.0,1.0,0.0006240664841261686,0.0018763965636026114,1.0,0.11
1895.0,166636.0,0.0,1.0,0.00046817534693572774,0.001914918115362525,0.96875,0.11
1896.0,166705.0,1.0,0.0,0.0006242515327504783,0.0019245402910746635,0.9710144927536232,0.11
1897.0,166805.0,0.0,0.0,0.0007805994337425837,0.0019273977098055184,1.0,0.11
1898.0,166882.0,0.0,1.0,0.0006243074362659606,0.002078719800338149,1.0,0.11
1899.0,166971.0,1.0,0.0,0.0001560213936468499,0.0020476162573322652,1.0,0.11
1900.0,167053.0,0.0,1.0,0.00015608089813465636,0.0019681078754365446,0.926829268292683,0.11
1901.0,167153.0,0.0,0.0,0.0007803308040593777,0.0019357283599674702,0.96,0.11
1902.0,167253.0,0.0,0.0,0.0003119498050522513,0.0019313564244657754,0.88,0.11
1903.0,167353.0,0.0,0.0,0.0001561091183344946,0.0019215386849828063,1.0,0.11
1904.0,167407.0,0.0,1.0,0.0004680521823992345,0.0019335955614224077,1.0,0.11
1905.0,167485.0,0.0,1.0,0.0006244468966847516,0.00196996538201347,0.9871794871794872,0.11
1906.0,167569.0,0.0,1.0,0.00046813399396437915,0.001951690842397511,0.9880952380952381,0.11
1907.0,167669.0,0.0,0.0,0.0007800907989628255,0.0020222960645332935,1.0,0.11
1908.0,167718.0,0.0,1.0,0.0007799761410444653,0.0019826942053623496,1.0,0.11
1909.0,167818.0,0.0,0.0,0.000624291588503719,0.0019283930142410099,0.93,0.11
1910.0,167918.0,0.0,0.0,0.0007803789779083011,0.0019993094354867937,1.0,0.11
1911.0,168018.0,0.0,0.0,0.00046805917154465695,0.0020000941352918745,1.0,0.11
1912.0,168118.0,1.0,0.0,0.00046831936185977476,0.001997457528486848,0.88,0.11
1913.0,168218.0,0.0,0.0,0.0006240306070717528,0.0019299513497389852,0.91,0.11
1914.0,168262.0,0.0,1.0,0.000624367744292397,0.001959688449278474,1.0,0.11
1915.0,168362.0,0.0,0.0,0.00046817486163737405,0.0018985195411369204,1.0,0.11
1916.0,168442.0,0.0,1.0,0.0003121573778379651,0.0020086222188547254,1.0,0.11
1917.0,168524.0,0.0,1.0,0.0006241067912590803,0.0019906374206766484,1.0,0.11
1918.0,168618.0,0.0,1.0,0.0004679730129031834,0.0020344308321364225,0.9680851063829787,0.11
1919.0,168718.0,0.0,0.0,2.4826127006955323e-09,0.0019338569580577313,0.9,0.11
1920.0,168774.0,0.0,1.0,0.0007802522340661755,0.0020660700020380318,1.0,0.13
1921.0,168835.0,1.0,0.0,0.00031210010081336617,0.0019260117458179593,0.9672131147540983,0.13
1922.0,168889.0,0.0,1.0,0.00015614128658851816,0.0019035304291173817,1.0,0.13
1923.0,168974.0,0.0,1.0,0.0006240709480364415,0.0019865399156697096,1.0,0.13
1924.0,169039.0,0.0,1.0,0.0003120554614353077,0.0019206805457361042,0.9692307692307692,0.13
1925.0,169139.0,0.0,0.0,0.0009362873796637606,0.0019988542515784503,0.92,0.13
1926.0,169239.0,0.0,0.0,0.0003122145861149488,0.002010407231282443,1.0,0.13
1927.0,169327.0,0.0,1.0,0.00046811140572150024,0.0020912598655559124,0.8409090909090909,0.13
1928.0,169427.0,0.0,0.0,0.00046794504499187464,0.0020348496385850013,1.0,0.13
1929.0,169527.0,0.0,0.0,0.0007801210042455819,0.0019339499599300325,1.0,0.13
1930.0,169627.0,0.0,0.0,0.00015612913827206645,0.0020808334997855127,1.0,0.13
1931.0,169721.0,1.0,0.0,0.0004680559680917619,0.002001092203427106,0.9361702127659575,0.13
1932.0,169821.0,0.0,0.0,0.00046800106257335183,0.001927698408253491,0.84,0.13
1933.0,169885.0,1.0,0.0,0.0007802367692707557,0.001929807539563626,1.0,0.13
1934.0,169976.0,1.0,0.0,0.00031229188408214925,0.0019607722596265377,0.9340659340659341,0.13
1935.0,170066.0,0.0,1.0,0.0006240454259641443,0.0021499251760542393,0.9222222222222223,0.13
1936.0,170162.0,0.0,1.0,0.0004680447449360958,0.0019378577498719097,0.9583333333333334,0.13
1937.0,170262.0,0.0,0.0,0.0006240508432682896,0.0020781521406024695,0.93,0.13
1938.0,170362.0,0.0,0.0,0.0014044978950799054,0.0020374233508482576,1.0,0.13
1939.0,170462.0,0.0,0.0,0.0007803781142049384,0.001959324856288731,1.0,0.13
1940.0,170562.0,0.0,0.0,0.0003121172561289765,0.001989395460113883,0.98,0.13
1941.0,170634.0,0.0,1.0,0.0009363135046511202,0.002080242780502886,1.0,0.13
1942.0,170734.0,0.0,0.0,0.0009360206075315225,0.002057023863308132,0.99,0.13
1943.0,170811.0,0.0,1.0,0.0006242566021668731,0.0019942072033882143,1.0,0.13
1944.0,170911.0,0.0,0.0,0.001404641667784855,0.0019944386556744577,1.0,0.13
1945.0,171011.0,0.0,0.0,0.0010923047560936216,0.002007249337621033,0.94,0.13
1946.0,171096.0,1.0,0.0,0.0010923994971630375,0.0021029988466762005,1.0,0.13
1947.0,171196.0,0.0,0.0,0.0004681164326012312,0.002025784607976675,1.0,0.13
1948.0,171296.0,0.0,0.0,0.000779998163955017,0.002118437448516488,1.0,0.13
1949.0,171396.0,0.0,0.0,0.0010922028980591802,0.0020610660733655097,0.95,0.13
1950.0,171436.0,0.0,1.0,0.00031197895575404484,0.002013433158863336,1.0,0.12
1951.0,171497.0,0.0,1.0,0.0006240675865264268,0.00204857571516186,1.0,0.12
1952.0,171597.0,0.0,0.0,0.0009363844491811744,0.0019947538361884654,1.0,0.12
1953.0,171666.0,0.0,1.0,0.000936150660607133,0.002050198575016111,1.0,0.12
1954.0,171766.0,0.0,0.0,0.0010923247435269806,0.0021081970795057713,1.0,0.12
1955.0,171830.0,1.0,0.0,0.0009362260478590545,0.0019743392406962814,1.0,0.12
1956.0,171890.0,1.0,0.0,0.0012481509531002209,0.002122914339415729,0.8833333333333333,0.12
1957.0,171990.0,0.0,0.0,0.0006242109259647449,0.002010941687040031,1.0,0.12
1958.0,172090.0,0.0,0.0,0.000468121078220568,0.002052882837597281,1.0,0.12
1959.0,172187.0,1.0,0.0,0.001091977353642833,0.002099431571550667,1.0,0.12
1960.0,172287.0,0.0,0.0,0.0007807213489372393,0.0021115116495639087,0.97,0.12
1961.0,172347.0,0.0,1.0,0.0006244221326703664,0.00199956632219255,0.9,0.12
1962.0,172421.0,0.0,1.0,0.0006241211771816505,0.002050990697462112,0.9594594594594594,0.12
1963.0,172521.0,0.0,0.0,0.0006238911065275654,0.0020240992750041186,1.0,0.12
1964.0,172595.0,0.0,1.0,3.655924579709558e-09,0.002105270738247782,1.0,0.12
1965.0,172652.0,0.0,1.0,0.0007802119376972772,0.00202555397991091,0.9649122807017544,0.12
1966.0,172752.0,0.0,0.0,0.0007801599025023118,0.0021404930343851447,0.91,0.12
1967.0,172820.0,1.0,0.0,0.0004683408745059848,0.002031339751556516,0.8382352941176471,0.12
1968.0,172875.0,1.0,0.0,0.0006240603679108057,0.001988561302423477,0.9636363636363636,0.12
1969.0,172974.0,0.0,1.0,0.00015596082809881642,0.0019891070481389763,1.0,0.12
1970.0,173074.0,0.0,0.0,0.0009361958645437185,0.0020049151917919516,1.0,0.12
1971.0,173174.0,0.0,0.0,0.0004680646596733196,0.0020873155957087876,0.96,0.12
1972.0,173261.0,0.0,1.0,0.0006240480107669602,0.002019746592268348,0.9655172413793104,0.12
1973.0,173360.0,0.0,1.0,0.0007801823461880631,0.0021081488695926963,1.0,0.12
1974.0,173460.0,0.0,0.0,0.000780072932711509,0.002035811929963529,1.0,0.12
1975.0,173560.0,0.0,0.0,0.0014041790139294734,0.002090073307044804,0.8,0.12
1976.0,173660.0,0.0,0.0,0.00046798382466508773,0.002114754125941545,1.0,0.12
1977.0,173748.0,0.0,1.0,0.0007803600247943856,0.0019306707265786826,0.9659090909090909,0.12
1978.0,173847.0,1.0,0.0,0.0009361895315724001,0.0020808193390257656,0.98989898989899,0.12
1979.0,173947.0,0.0,0.0,0.0006240312008438373,0.0020649122190661727,1.0,0.12
1980.0,174047.0,0.0,0.0,0.001404289572337798,0.0020178524521179495,0.93,0.13
1981.0,174132.0,1.0,0.0,0.0009363576622010408,0.0020636433945037426,0.9058823529411765,0.13
1982.0,174232.0,0.0,0.0,0.0006239041680296082,0.0021710667945444586,0.99,0.13
1983.0,174294.0,0.0,1.0,0.0007800633227540227,0.002106310003437102,0.9516129032258065,0.13
1984.0,174394.0,0.0,0.0,0.00031199823949109375,0.0021859578415751456,0.87,0.13
1985.0,174494.0,0.0,0.0,0.000467939115217022,0.00211357455002144,1.0,0.13
1986.0,174560.0,0.0,1.0,0.0006239758650281793,0.002173118609935045,1.0,0.13
1987.0,174660.0,0.0,0.0,0.000624348622946937,0.0020968117425218223,1.0,0.13
1988.0,174757.0,1.0,0.0,0.0009363123924645532,0.002194350853096694,0.9587628865979382,0.13
1989.0,174837.0,0.0,1.0,0.00031225638817348024,0.002254713415168226,1.0,0.13
